Label,Feature0,Feature1,Feature2,Feature3,Feature4,Feature5,Feature6,Feature7,Feature8,Feature9,Feature10,Feature11,Feature12,Feature13,Feature14,Feature15,Feature16,Feature17,Feature18,Feature19,Feature20,Feature21,Feature22,Feature23,Feature24,Feature25,Feature26,Feature27,Feature28,Feature29,Feature30,Feature31,Feature32,Feature33,Feature34,Feature35,Feature36,Feature37,Feature38,Feature39,Feature40,Feature41,Feature42,Feature43,Feature44,Feature45,Feature46,Feature47,Feature48,Feature49,Feature50,Feature51,Feature52,Feature53,Feature54,Feature55,Feature56,Feature57,Feature58,Feature59,Feature60,Feature61,Feature62,Feature63,Feature64,Feature65,Feature66,Feature67,Feature68,Feature69,Feature70,Feature71,Feature72,Feature73,Feature74,Feature75,Feature76,Feature77,Feature78,Feature79,Feature80,Feature81,Feature82,Feature83,Feature84,Feature85,Feature86,Feature87,Feature88,Feature89,Feature90,Feature91,Feature92,Feature93,Feature94,Feature95,Feature96,Feature97,Feature98,Feature99,Feature100,Feature101
A,0.6374795096261161,1.0082547587733115,0.31925882611955914,0.8051528930664062,0.12881506057012648,0.462494634812878,0.0761799585251581,0.20312444625362272,0.009826478503999255,0.00307403072234123,0.32283873785109746,0.2179130123507592,0.3052974882579985,0.09988366403887348,0.3386892591203962,0.34046908347837385,0.36141531808035715,0.560393302671371,0.5631106240408761,0.23471490798457975,0.53083374386742,0.13339362605925528,0.529892331077939,0.42859674269153225,0.5258846282958984,0.6569869749007686,0.795330320085798,0.2890235839351531,0.7599503653390067,0.20869467335362588,0.7143788110642206,0.48733754311838456,0.6789961315336681,0.6933545758647304,1.0111150287446522,0.3713621324108493,0.9609036218552363,0.2864920400804089,0.8784811837332589,0.4717834226546749,0.8314963749476841,0.6159469850601689,-0.00046390295028686523,0.0030199289321899414,-0.0006865262985229492,0.003503859043121338,-1.0,3.8234949111938477,0.965537428855896,3.551592081785202,-1.2596982717514038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A,0.6273866541245404,1.0031990543488534,0.3110831765567555,0.8018036503945628,0.1241616641773897,0.4607512566351121,0.07658924775965073,0.1995712403328188,0.010139914119944853,0.00029299336095010083,0.3112608965705423,0.2211188962382655,0.3025992898380055,0.09843592489919355,0.3384879617130055,0.3366914564563382,0.36367618336397056,0.5605714244227256,0.554722505457261,0.23562074476672756,0.5316758997300092,0.13828028402020853,0.5307397281422335,0.4305834616384199,0.5229599896599265,0.6633827455582157,0.7868360631606158,0.28890083682152534,0.7591498879825368,0.2177221236690398,0.706266066607307,0.496467282695155,0.6613320743336397,0.7059926063783707,1.0010954912971048,0.3714656522197108,0.9597078211167279,0.2914374566847278,0.8670218972598805,0.4803114245014806,0.8071307014016544,0.6313657452983241,-0.000949859619140625,0.0004552602767944336,0.00020486116409301758,0.0015781521797180176,-1.0,3.8687294721603394,0.9875833988189697,3.5430465638637543,-1.2743884325027466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A,0.6392925216490963,1.0068937869782144,0.3137908384024379,0.8025787028860538,0.12160822856857116,0.46500782256430767,0.07282928099115211,0.20677965245348343,0.0034482105668768824,0.010203026710672582,0.31125429452183734,0.2241987167520726,0.3011435083596103,0.11925989516237949,0.3433510653943901,0.3555571069108679,0.3696550116481551,0.5708145385092878,0.5580523387495294,0.23785127477442963,0.5355180487575302,0.14799110940162172,0.5366854380412274,0.437876802809695,0.5297164916992188,0.6645796958436357,0.7935313029461596,0.2921120968270809,0.7700019744505365,0.23239737368644553,0.7141947918627636,0.508893479692175,0.6644083965255554,0.7116350011622652,1.0085055799369353,0.375598724852217,0.9733303943312311,0.3137485828805477,0.8782401027449642,0.4990966066401056,0.8139514233692583,0.6399952908779712,0.0012570619583129883,0.002274930477142334,0.001928567886352539,0.002230048179626465,-1.0,3.8132575154304504,0.9119343757629395,3.548160195350647,-1.270138919353485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A,0.6471452827913216,1.0016810099283855,0.3201829841338008,0.7991581168226016,0.1270182046545557,0.45883020790674356,0.08036951271884413,0.19843466563891338,0.010785298175122365,0.0011499056252100134,0.30242809617375754,0.22859430825838478,0.3030476397778614,0.10461895440214423,0.3488961644919522,0.34533573478780766,0.3751486353127353,0.5613520427416729,0.5502303709466774,0.24547618948003297,0.5441691387130554,0.1321224602319861,0.5470365960913969,0.4287005598827075,0.5383308134883283,0.6539728923510479,0.7878919854221573,0.29930833590927947,0.7783740859433829,0.21655109364499328,0.7283551319535956,0.5010244513070712,0.6817542386342244,0.7008518301030641,1.0041821031685334,0.38044310128816994,0.9837371642331043,0.2960495384790564,0.9019518932664251,0.483296876312584,0.8478934965937971,0.6200660787602906,0.001097261905670166,0.0014508366584777832,0.0018559694290161133,0.0017242431640625,-1.0,3.8632363080978394,0.9050345420837402,3.533209338784218,-1.2612450122833252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A,0.6327503617987575,1.000347502688144,0.3079688750117658,0.7981294875449323,0.11908528890954442,0.4553278050524123,0.07209143581160579,0.19692188628176424,0.0013393723821065512,0.0013877077305570562,0.30280800325324736,0.22378126103827295,0.2976255301969597,0.11022467308856071,0.33566081954772214,0.3454547841498192,0.35782375105892317,0.5604819642736557,0.5497954035379801,0.23982094703836643,0.5343684001141283,0.13999422560346889,0.5327533584043204,0.428732009644204,0.5221737781202936,0.6515888051783785,0.7865580363445971,0.2943531097249782,0.7669527904096857,0.22002784242021275,0.714052590979151,0.49322814129768533,0.6664971041392131,0.6924734318510015,1.0037071503788593,0.3763509405420182,0.9655496068747647,0.3030766426248753,0.8770651759871517,0.4838683351557306,0.8196415728833302,0.6209445101149539,0.0009763836860656738,0.004513204097747803,0.00041031837463378906,0.00292891263961792,-1.0,3.7850111722946167,0.9647125005722046,3.5309605300426483,-1.2517568469047546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A,0.6328275749482304,1.0067927177916183,0.3077740037297628,0.8071538844007127,0.1214641892766378,0.46351063505132145,0.0767242247799793,0.20393747979022087,0.0009004523955195783,0.0074323796211405,0.30535787559417354,0.21773324114211062,0.2966888611575207,0.11202787845692735,0.33589153979198044,0.3526313862902053,0.36097662132906627,0.5703211439416763,0.5538697759789156,0.23228367338789271,0.5341877764966114,0.1482467549912473,0.5369697478880365,0.44298127356995926,0.53059276902532,0.6683723571452689,0.791327786732869,0.2885828221097906,0.7647342911685806,0.2231210952109479,0.7186890567641661,0.5014818881420379,0.6801518819418299,0.7031602656587641,1.0088537744728916,0.373046763399814,0.9660542499588196,0.30066988315988097,0.8850627117846386,0.48280975666451964,0.8387458525508283,0.6191676322450029,0.0005446076393127441,0.0038318634033203125,0.0007163286209106445,0.003937840461730957,-1.0,3.8355371356010437,0.9644228219985962,3.5349638015031815,-1.2150681018829346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A,0.6257814154567489,1.0095326618481708,0.29989136845232495,0.808968492733535,0.11563965211431664,0.4586937606975596,0.07275142439876695,0.19769955706852738,0.0012764068971197289,0.0017799356932281167,0.29157532841326245,0.21980403572000484,0.29539783891425075,0.1049205821047547,0.337247365928558,0.3487478789462838,0.3613194844808923,0.5719945764028898,0.5440701404249811,0.23581222821307438,0.5341248110116247,0.14641095233219925,0.5368543877659073,0.4416795956191196,0.5257710836019861,0.6691192298807124,0.7835173089820219,0.2913389923751995,0.7656943999141096,0.22049683396534253,0.7137023741940418,0.501916741812101,0.6647382069783039,0.7076565937329364,1.0020654517483998,0.37501006998041625,0.9700725509459713,0.30108615916262393,0.8768330769366529,0.4904591139926705,0.8136405485222139,0.6349970704765731,-0.0008268356323242188,0.003658771514892578,0.00019168853759765625,0.0034592747688293457,-1.0,3.7917983531951904,0.9258133172988892,3.5417132824659348,-1.2171077728271484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A,0.6696016919481885,1.0007228641719608,0.37591443743024555,0.7892926394284426,0.19095569652515454,0.44768555609734506,0.1151161613045158,0.18403946174370064,0.007846874195140796,0.0016997096302745107,0.35318848326966,0.20204818641746436,0.3487776871565934,0.09945740542569004,0.39071546282087055,0.3458666225056072,0.4175315270057091,0.5681217319362766,0.5837743570516397,0.21576914944491543,0.5671556912935697,0.12235454936603923,0.5693292303399725,0.4270214248489548,0.5647398560911745,0.6601325443812779,0.8045753227485405,0.27146855029431016,0.7868583595359718,0.20253015874506353,0.7423504839886675,0.4905389639047476,0.7020354218535371,0.7000551328554259,1.0037021008166638,0.35741745246635687,0.978557377071171,0.27959039709070227,0.8971320351401528,0.4705979483468192,0.8411591079208877,0.6165126339419857,-0.0008318424224853516,0.0036050081253051758,-0.0015035271644592285,0.007384598255157471,-1.0,3.8274866342544556,0.8869284391403198,3.5566315054893494,-1.2195366621017456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A,0.7014569441477457,1.01036174818017,0.4203137556711833,0.7894634816838407,0.2315665086110433,0.4330303367527052,0.13367541631062826,0.17047590496896328,0.006001472473144531,0.0020104879620431483,0.38280455271402997,0.18301803764255567,0.3867154121398926,0.07631207608628547,0.4279145399729411,0.3327393148137235,0.4507606029510498,0.5601449286800692,0.6039644082387289,0.1960904461213912,0.6034335295359293,0.0846685650704921,0.6033151149749756,0.40945452109150504,0.5937247276306152,0.6534718261367973,0.8152871131896973,0.24829507148128815,0.8054479757944742,0.18128136382705864,0.7588832378387451,0.4915014245044226,0.7145397663116455,0.7096041098408316,1.0016060670216878,0.3300127928284393,0.977820634841919,0.25630281163358143,0.9022753238677979,0.4640783551095546,0.8486526012420654,0.6153995031597971,-0.0007184147834777832,0.000539243221282959,-0.0031970739364624023,0.004533648490905762,-1.0,3.8684290647506714,0.9433138370513916,3.537945970892906,-1.1866402626037598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L,0.9646665399724786,0.9329907723835537,0.9516318350127249,0.6734009640557426,0.8905978347315933,0.394949095589774,0.9117861661044034,0.16540283816201345,1.0058964816006748,0.0038291215896606445,0.6471481901226621,0.4253538506371634,0.33505740310206555,0.35642312254224506,0.14963884064645477,0.32214321408952984,0.003572637384588068,0.29049953392573763,0.5771987799442175,0.6027837651116508,0.30683702411073627,0.5958687748227801,0.4091983563972242,0.6519315413066319,0.5403742356733843,0.6831961359296527,0.5435846502130682,0.7922603743416923,0.3366549520781546,0.8011609656470162,0.4353056242971709,0.840899041720799,0.5511689619584517,0.8593758855547223,0.5273216131961707,0.9638885429927281,0.3822137081261837,0.9478915929794312,0.4803485292376894,0.9830328736986432,0.581236001217004,1.002366236277989,-0.02189946174621582,0.017107486724853516,-0.016463160514831543,0.0003058314323425293,-1.0,3.4829777479171753,1.8696320056915283,3.1443078070878983,-0.484749972820282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L,0.9843472029811652,0.9240810978520024,0.961828069169392,0.6637581662014798,0.8938557824423147,0.39260278306565843,0.9080437948537428,0.16659150682054125,1.000632411749788,0.003030691060933981,0.6470102709393168,0.432363527315157,0.3370897751445918,0.3736084259308136,0.14924284469249638,0.34385507600801485,0.0004181972769803779,0.3165624635713594,0.579629705857861,0.6093788834305497,0.3101772337920906,0.6172100960671365,0.4122322141662125,0.6673532606245162,0.5446069406908612,0.6884109050303966,0.5516803948454154,0.7988894350893863,0.3491303199945494,0.81553079416086,0.44503210496532825,0.8506102862658801,0.5609696262566618,0.8637150601223782,0.540052665296451,0.9741404937194275,0.40017984079760177,0.968743728087829,0.4976299788600715,0.9969248041376337,0.5979322684827701,1.008976412249041,-0.023075401782989502,0.007997870445251465,-0.020914554595947266,0.008986234664916992,-1.0,3.412597179412842,1.803109049797058,3.1284451484680176,-0.5454236268997192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L,1.0052988765803912,0.922212935330575,0.9826442339948116,0.6704647499218321,0.906980441726801,0.4052388877199407,0.9070526588964098,0.1740037349232456,0.9988287423403208,0.007527585615191543,0.6575685457418893,0.4398078249211897,0.3439031702871541,0.3878566675018846,0.15449966547143368,0.36728515959622565,0.006660927343004532,0.34467479638886034,0.5987202884586713,0.6078979425262987,0.3368293820446684,0.6361041152686403,0.44765827673992126,0.6895312091760468,0.5820124968317629,0.7027024553533185,0.5716024500723104,0.7940950728299325,0.36667807775599354,0.8209864298502604,0.4675992426981453,0.8610073725382487,0.5855825875551646,0.8666395722774037,0.5600054791865458,0.9657469130398935,0.41883489011808206,0.9680404997708505,0.5212924171040076,0.9986258389657003,0.6260734150427898,1.0071085210432087,-0.023575663566589355,0.007369637489318848,-0.027187824249267578,0.013950169086456299,-1.0,3.516709804534912,1.8227505683898926,3.114622011780739,-0.5090126395225525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L,1.006366525897543,0.9132348765497622,0.9780841856512404,0.6619173962136974,0.9002862013023318,0.4002624180005944,0.9013511133557968,0.1742943473484205,0.9890320756053197,0.007768257804538893,0.6566807987125776,0.4386767511782439,0.3419755542551288,0.39059489706288214,0.15261514678256202,0.37128821663234546,0.0036133627855140745,0.3516907069994056,0.6010910500096911,0.6094845481540846,0.33337210152895397,0.6353337661079739,0.44374002937142176,0.6851063603940217,0.5796640993074607,0.7003436710523523,0.5768056971426229,0.7954507910686991,0.36521870853336713,0.8200784766155741,0.4657933475407025,0.856978706691576,0.5851231931730081,0.865352547687033,0.5677380743827528,0.966273017551588,0.4200169803532025,0.9627367931863536,0.5212162396380009,0.9909626504649287,0.626488197850817,1.0026679660962976,-0.012620210647583008,0.0031509995460510254,-0.023325562477111816,0.01971954107284546,-1.0,3.504730463027954,1.9087636470794678,3.094139024615288,-0.4957312345504761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L,1.0049209594726562,0.909223224805749,0.982754633976863,0.6584734709366508,0.9112240717961237,0.3967640088952106,0.9122252831092248,0.1696005282194718,0.999612074631911,0.0009707160617994225,0.662567138671875,0.4375997626263162,0.3463023259089543,0.39317205677861755,0.15262369009164664,0.37492420362389606,0.0005666292630709135,0.35817005323327106,0.6018808805025541,0.6167878689973251,0.33964333167442906,0.635318839031717,0.45191662128155047,0.6764038749363112,0.5896474398099459,0.6874312525210173,0.5753452594463642,0.8051772739576257,0.3708651616023137,0.8151943372643512,0.47181965754582333,0.8494159035060717,0.5929964505709134,0.8587784145189368,0.562767322246845,0.9754210762355638,0.4248334444486178,0.960227054098378,0.5305659954364483,0.9891007464864979,0.6373258737417368,1.0019870426343835,-0.007637739181518555,-0.000893712043762207,-0.01156073808670044,0.009807586669921875,-1.0,3.4444960951805115,1.7384135723114014,3.0065997689962387,-0.5021390318870544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L,1.0065307034790971,0.9063649384871774,0.9807040381977576,0.6552810668945312,0.9055882810636331,0.39415923408840015,0.9061759191614981,0.16860862400220789,0.9954724493827528,0.0013798423435377038,0.6627373731773318,0.4362297058105469,0.34451620087368795,0.3898388406504755,0.1553712801168893,0.37327003479003906,0.007584084081285782,0.35596034837805707,0.6057982117165136,0.6102418484895126,0.34377626608346257,0.6367314380148182,0.4514267317211355,0.6837619283924932,0.5831715241643308,0.6939165695853855,0.582773456136689,0.7975818799889606,0.37970168717944897,0.8234176635742188,0.47799274939617126,0.859096858812415,0.5953936977240876,0.8635560740595278,0.5737891160804807,0.9676565087359884,0.43014042978068345,0.9647947394329569,0.5311629317188991,0.9955248625382133,0.6358632677384005,1.0052078081213909,-0.0035759806632995605,-0.0012874603271484375,-0.005142778158187866,0.004260122776031494,-1.0,3.5083231329917908,1.8018555641174316,3.021337389945984,-0.533660352230072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L,1.0001218391187263,0.9012912252674932,0.9731681130149148,0.6506564098855724,0.8961563110351562,0.3919786370318869,0.8964308536413944,0.1702117919921875,0.9799282189571497,0.0024924070938773775,0.6582414453679865,0.4306298131528108,0.3421660336581143,0.3878550322159477,0.15450315764456085,0.3713713106901749,0.00737563046542081,0.35363943680473,0.5987642461603339,0.6055408146070398,0.34300382209546637,0.6340082417363706,0.4507031296238755,0.6793537139892578,0.5814906033602628,0.6876143579897673,0.5741597377892697,0.7940573485001273,0.3800742987430457,0.8183795265529467,0.47797416918205493,0.8539009923520295,0.593237559000651,0.8595297440238621,0.5642808278401693,0.9671407782513163,0.4316296432957505,0.9643514052681301,0.5330563747521603,0.992641946543818,0.6355896574078184,1.0020957615064539,-0.0036354660987854004,-0.0030630826950073242,-0.004026859998703003,0.002840280532836914,-1.0,3.516659736633301,1.8391633033752441,3.052246645092964,-0.558064877986908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L,1.0009129842122395,0.9076346190079398,0.9733405257716323,0.65903610561205,0.8963671597567472,0.40103328538977584,0.8945840777772845,0.17862034673276156,0.9809080759684244,0.00864846602730129,0.6591265129320549,0.4304092738939368,0.34044612537730823,0.3892319389011549,0.15243819265654593,0.37670190230659817,0.0068285970976858425,0.3610789755116338,0.6010145129579486,0.6041584512461786,0.3427375446666371,0.6340725608493971,0.4525100823604699,0.6831430849821671,0.5859837387547349,0.6917838718580163,0.5765620144930753,0.7923311648161515,0.3766510703346946,0.8176748524541441,0.4768117268880208,0.8576624994692595,0.5952959349661162,0.8612731104311736,0.5664273464318478,0.9639935369076936,0.4289814920136423,0.9652043715767239,0.533861680464311,0.9969691898511803,0.6403772758715081,1.0043658049210258,0.0014820098876953125,-0.003091275691986084,0.0017544925212860107,-0.0016203522682189941,-1.0,3.5011452436447144,1.832113265991211,3.101799488067627,-0.6236717104911804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L,1.0004894460430582,0.9109868166739481,0.9734883781607825,0.6675014663160893,0.8949519150129711,0.4047912965741074,0.8934062346247317,0.17751514702512508,0.9796058713024809,0.008548150982773095,0.6538758605491114,0.43050938321833027,0.33941376664256323,0.38806485293204324,0.15101955501177838,0.37199242909749347,0.0031377195401956107,0.353799585710492,0.5973443766586654,0.5999620002612733,0.33562848040165794,0.6339640031781113,0.4479273439363669,0.6865237553914388,0.5821368384907264,0.6981666129932069,0.5727544304068762,0.7858205761825829,0.37020099436053794,0.8227576372916239,0.47352512738176883,0.8629251446640283,0.5911846597686069,0.8650480738857336,0.5622514914010317,0.9558461507161459,0.42516262840678676,0.9672884857445433,0.5316485921845181,1.0016212630690189,0.635941541831912,1.0080947039420145,0.00411379337310791,-0.002269148826599121,0.004663825035095215,-0.0029483437538146973,-1.0,3.4946638345718384,1.804850697517395,3.1038257479667664,-0.5627119541168213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L,1.0074767474980317,0.9183819419459293,0.9829958538676418,0.6671567716096577,0.9032048070153524,0.3998343317132247,0.9027656732603561,0.1705677634791324,0.9935365425523861,0.00288785131354081,0.6594701959181202,0.43213728854530736,0.3393499684888263,0.3874867589850175,0.14998632623243702,0.367045753880551,0.00016719611116157947,0.3457936236732884,0.5990527840547784,0.6077022050556383,0.3311380194139111,0.6267277567010177,0.444500767907431,0.6736118918971011,0.5805813693260962,0.688457589400442,0.5744997364606044,0.7960799869738127,0.3675021385961725,0.8207384912591231,0.47229068963102594,0.8580944161666068,0.5905732147453367,0.8658821708277652,0.566146732300751,0.9676244133397153,0.42034693281779917,0.9661984192697626,0.5273950266283612,0.9976227408961246,0.6337094565694646,1.008557871768349,0.004878222942352295,-0.002614617347717285,0.007017254829406738,-0.006876587867736816,-1.0,3.530714511871338,1.820257306098938,3.1620753556489944,-0.5439677834510803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L,1.004922837477464,0.9111126849525853,0.9800606947678786,0.6668656499762284,0.9024588951697716,0.39658757259971217,0.9007607680100661,0.16845939033909849,0.991410886324369,0.002341621800472862,0.6599961500901442,0.42603703549033717,0.34366560715895433,0.38245662889982524,0.15403319138746996,0.3644567790784334,0.004440718430739183,0.3438270468460886,0.6024235652043269,0.5959654858237818,0.33475330059344954,0.6266785671836451,0.44570523775540866,0.6809243152016088,0.5798481867863582,0.6949726907830489,0.5766614473783053,0.7814644261410362,0.36734607403094954,0.8209550757157175,0.474749755859375,0.8613035302413138,0.5958860544057992,0.8635569622642115,0.5669553903432992,0.9508410002055921,0.4246833214393029,0.9638067044709858,0.5319241450383113,0.9982230537816098,0.6379539489746093,1.0050990456028988,0.0033596158027648926,-0.003946363925933838,0.0036697983741760254,-0.005516529083251953,-1.0,3.5214829444885254,1.7435723543167114,3.144562914967537,-0.557633638381958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
